frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_text
435,149.0,"[827.969682082488, 617.12073176279, 1067.9805808059323, 983.6070825068523]","[887.5325317382812, 725.2685546875, 984.5333862304688, 787.5814819335938]","59-V3
305.99"
435,199.0,"[362.7245396069177, 426.0974662646067, 513.9344984852481, 640.9327924018534]","[375.6632080078125, 515.6028442382812, 418.283203125, 548.7266845703125]",55F4765501
436,204.0,"[76.43805706885459, 466.70797149212433, 412.76853440236493, 946.8652917772287]","[90.63617706298828, 678.0145263671875, 186.15585327148438, 744.048095703125]","59-TA
061.81"
436,149.0,"[828.1767898341996, 615.4063926309193, 1067.970591288389, 979.6910945405391]","[887.5115966796875, 724.8041381835938, 984.9368896484375, 785.7176513671875]","59-V3
305.99"
436,199.0,"[377.6937377171035, 432.77703231039305, 524.4693338857461, 641.9778376369306]","[383.28369140625, 513.0256958007812, 428.82421875, 545.9186401367188]","75-L4
8550"
437,204.0,"[89.52013072563742, 451.629199286098, 426.6800088738248, 935.393851359226]","[107.88455200195312, 672.5929565429688, 198.8052520751953, 740.3367309570312]","59-TA
061.81"
437,149.0,"[829.1578322010565, 613.5783659355618, 1068.4193751039008, 976.294024932281]","[887.3995361328125, 719.7434692382812, 985.09033203125, 783.410888671875]","59-V3
305.99"
438,204.0,"[107.40656855184088, 457.2632927994006, 442.2541091507659, 932.7137052022878]","[122.60563659667969, 670.8165283203125, 216.1919403076172, 735.3291625976562]","59-TA
061.81"
438,149.0,"[826.8806073982596, 611.2910293251127, 1065.6507104390344, 971.9976817969077]","[887.7530517578125, 716.5447998046875, 984.7841796875, 777.920166015625]","59-V3
305.99"
439,204.0,"[125.12963253639217, 459.78083986254853, 455.07823041401775, 925.9846349797696]","[137.71066284179688, 667.6034545898438, 229.2810516357422, 731.543701171875]","59-TA
061.81"
439,149.0,"[823.0262535230797, 603.0251248441339, 1061.7155807099857, 964.3245761680673]","[885.93994140625, 713.0362548828125, 984.12841796875, 773.6372680664062]","59-V3
305.99"
440,204.0,"[139.90124812096062, 455.5468447592666, 464.84882982379577, 919.1821078509856]","[153.1916046142578, 663.203857421875, 244.22378540039062, 726.6217041015625]","59-TA
061.81"
440,149.0,"[822.6162060885331, 604.0052312479136, 1061.1018297069284, 963.6152946600089]","[886.7830810546875, 709.0955810546875, 984.0867919921875, 772.67138671875]","59-V3
305.99"
441,204.0,"[154.77463063257653, 465.28122277583736, 474.2481733137839, 918.0640957589172]","[167.171630859375, 660.3721923828125, 256.51861572265625, 721.4969482421875]","59-TA
061.81"
441,149.0,"[822.3171663833707, 598.8604996703134, 1060.012384235125, 957.9017517064897]","[886.2310180664062, 707.029541015625, 982.2251586914062, 769.0537719726562]","59-V3
305.99"
442,149.0,"[818.7528697688973, 586.3440095272662, 1054.9748573141997, 948.6660095830865]","[887.6779174804688, 695.9132080078125, 980.2432250976562, 758.2622680664062]","59-V3
305.99"
442,204.0,"[165.11614971991548, 451.982483000803, 481.0791462824827, 902.2303156359702]","[178.50389099121094, 649.1541137695312, 266.6453857421875, 709.6981201171875]","59-TA
061.81"
443,204.0,"[180.0286815915364, 446.07892668262417, 490.6207265286962, 893.3766205618626]","[197.2299041748047, 648.3111572265625, 285.2554931640625, 710.4185791015625]","59-TA
061.81"
443,149.0,"[810.6760949141659, 545.9791069996918, 1051.0925822220206, 930.5002891402071]","[886.4661254882812, 698.4362182617188, 977.3133544921875, 758.0283203125]","59-V3
305.99"
444,204.0,"[190.68632850374462, 439.4515603453486, 499.7905870836933, 888.3465318469375]","[207.95938110351562, 647.2249755859375, 295.5698547363281, 709.3468017578125]","59-TA
061.81"
444,149.0,"[807.1756752012418, 521.6747534516321, 1050.9911583535288, 925.7517049796872]","[883.6287231445312, 697.134033203125, 976.5928344726562, 757.1201171875]","59-V3
305.99"
445,204.0,"[203.00031281018656, 430.19076682141724, 506.3991198296352, 879.8916123805062]","[221.77972412109375, 643.4743041992188, 307.62322998046875, 702.0982055664062]","59-TA
061.81"
445,149.0,"[806.4665348378497, 525.1776061001274, 1049.9749114204915, 931.9732834781364]","[881.91650390625, 689.3603515625, 971.8978271484375, 749.993896484375]","59-V3
305.99"
446,204.0,"[215.7600750316816, 425.89400037076075, 517.5026016416336, 875.9821488820255]","[230.90899658203125, 643.501708984375, 318.3941345214844, 701.03662109375]","59-TA
061.81"
446,149.0,"[804.776914087987, 527.2780979107931, 1047.097757995061, 934.0472727935371]","[878.678955078125, 691.38232421875, 969.7440185546875, 749.2281494140625]","59-V3
305.99"
447,149.0,"[806.7101067457421, 532.3167507887567, 1049.1129827095929, 936.2271554410083]","[877.5709228515625, 687.5142822265625, 971.2069091796875, 747.947509765625]","59-V3
305.99"
447,204.0,"[229.46573419780262, 438.94473211933166, 530.1319518575575, 878.7269585551898]","[247.60467529296875, 640.189697265625, 333.4610290527344, 699.8875122070312]","59-TA
061.81"
448,149.0,"[807.3464413224802, 534.9504620715304, 1048.6259382321591, 934.012815157437]","[879.661376953125, 677.09423828125, 970.9326782226562, 740.0032958984375]","59-V3
305.99"
448,204.0,"[245.20514927606715, 438.47094032240784, 541.2797971400253, 870.7539882637061]","[261.1235046386719, 630.058349609375, 343.91748046875, 688.8546142578125]","59-TA
061.81"
449,204.0,"[256.00194775281443, 437.46662631933225, 550.7313118117332, 865.215002546499]","[275.60736083984375, 626.9947509765625, 355.2244873046875, 685.2613525390625]","59-TA
061.81"
449,149.0,"[808.9590472259317, 525.7471191735165, 1049.1110984577494, 926.0367458140797]","[879.1235961914062, 674.09912109375, 969.3180541992188, 736.29638671875]","59-V3
305.99"
450,149.0,"[808.1849582723717, 535.9110822303362, 1048.5072376612652, 928.7857209872575]","[876.1878662109375, 678.1019897460938, 968.5440673828125, 740.7196655273438]","59-V3
305.99"
450,204.0,"[263.8698676850315, 436.0990012326005, 558.030998961597, 862.5417554082213]","[279.641357421875, 627.5701904296875, 364.15106201171875, 686.4047241210938]","59-TA
061.81"
451,204.0,"[273.5992900235242, 430.0934423122018, 564.1863883844675, 854.0434973563412]","[293.84478759765625, 620.7225341796875, 377.3681945800781, 677.2669677734375]","59-TA
061.81"
451,149.0,"[810.2855934887664, 548.5865088932729, 1048.9173904625825, 927.7694715619122]","[877.7735595703125, 674.4663696289062, 969.0049438476562, 731.8341674804688]","59-V3
305.99"
452,204.0,"[288.87025550882487, 405.111871682912, 580.4107096999035, 835.7504940035013]","[306.71160888671875, 606.639892578125, 392.68072509765625, 666.7117919921875]","59-TA
061.81"
452,149.0,"[812.9257469284122, 543.7882517314217, 1050.160321601141, 916.4307541914193]","[879.5187377929688, 656.9926147460938, 971.1351928710938, 719.5948486328125]","59-V3
305.99"
453,149.0,"[813.6076511892868, 539.4174208138938, 1050.0924285817794, 909.574468382539]","[875.5252685546875, 657.748046875, 968.5020751953125, 718.2076416015625]","59-V3
305.99"
453,204.0,"[301.9381542139269, 406.91792568027654, 589.2526767800884, 833.9011505973247]","[318.9178466796875, 605.7218017578125, 402.853759765625, 663.8929443359375]","59-TA
061.81"
454,149.0,"[814.6263225898801, 537.485651416241, 1048.3017484586924, 903.2165732262894]","[877.8469848632812, 653.1278686523438, 967.0827026367188, 712.464111328125]","59-V3
305.99"
454,204.0,"[313.4744912183311, 400.61345205235864, 601.0156506024696, 825.6296291902903]","[330.03759765625, 599.5486450195312, 411.3595275878906, 659.6043090820312]","59-TA
061.81"
455,149.0,"[813.5069560806229, 533.824849056439, 1046.3067654275972, 896.5070294950913]","[873.752197265625, 648.4755249023438, 966.3233642578125, 705.9700927734375]","59-V3
305.99"
455,204.0,"[324.08127222026076, 395.05248112647604, 614.9310306014431, 818.2195620085906]","[342.861083984375, 596.8244018554688, 417.1577453613281, 649.5791015625]","59-TA
061.81"
456,204.0,"[332.75126416029485, 392.3933674173156, 627.1036941123264, 813.7176076257629]","[348.2860107421875, 595.2188720703125, 429.541259765625, 651.58349609375]","59-TA
061.81"
456,149.0,"[809.8986059221096, 531.2127831495638, 1039.935590938141, 892.657357937594]","[870.1036376953125, 645.8734130859375, 963.071044921875, 704.2922973632812]","59-V3
305.99"
457,149.0,"[810.8048537688633, 530.9614950827729, 1041.0482010237358, 888.2888275237324]","[875.285400390625, 637.8753662109375, 965.60986328125, 698.2430419921875]","59-V3
305.99"
457,204.0,"[334.6758535083422, 388.33248131074504, 637.5419087984264, 807.2175358019002]","[363.6400451660156, 585.736572265625, 438.6523132324219, 640.8648681640625]","59-TA
061.81"
458,204.0,"[351.01367305670726, 379.4064366363155, 650.7978637351102, 795.2278360444705]","[375.19244384765625, 575.782958984375, 454.18359375, 631.5057373046875]","59-TA
061.81"
458,149.0,"[813.9102805310524, 524.8048456154215, 1043.7539730242413, 878.6451362101204]","[877.0008544921875, 630.95751953125, 966.89501953125, 689.059814453125]","59-V3
305.99"
459,149.0,"[813.066594367199, 521.7593333269376, 1042.9298052782146, 874.0497504990917]","[874.3243408203125, 627.3696899414062, 963.9322509765625, 686.9552001953125]","59-V3
305.99"
459,204.0,"[364.2599585228627, 379.0555172220123, 654.9846454913509, 790.3394766969967]","[384.49676513671875, 575.61376953125, 460.4820556640625, 626.8134765625]","59-TA
061.81"
460,204.0,"[372.3529360571426, 379.8953716165615, 660.0956886799415, 784.9472658069205]","[393.974853515625, 566.6799926757812, 469.1920166015625, 623.8007202148438]",59TY406181
460,149.0,"[813.8886085609378, 514.5983718930346, 1042.1141201213907, 867.8538353680557]","[874.7391357421875, 624.2808837890625, 964.636962890625, 683.2144775390625]","59-V3
305.99"
461,204.0,"[379.57533708704545, 372.8951383764837, 663.010679722189, 775.8315300018004]","[403.794921875, 557.058837890625, 482.63299560546875, 615.3733520507812]","59-TA
061.81"
461,149.0,"[814.9181294564836, 514.9791106782202, 1042.9227108349737, 863.2893563807856]","[879.4366455078125, 617.8988037109375, 967.51416015625, 675.625732421875]","59-V3
305.99"
462,204.0,"[392.1865475207595, 368.82355385674015, 668.7335992843999, 769.2360117896299]","[416.35107421875, 552.661376953125, 492.35467529296875, 611.8416137695312]","59-TA
061.81"
462,149.0,"[819.8434357751206, 514.72033020233, 1048.07100797215, 859.080722613464]","[879.5564575195312, 610.0017700195312, 969.7227172851562, 672.7086181640625]","59-V3
305.99"
463,149.0,"[821.1797358190439, 509.1970207987781, 1048.5242853552286, 852.1691997835976]","[883.351806640625, 605.4086303710938, 970.288818359375, 667.54736328125]","59-V3
305.99"
463,204.0,"[402.8415632248738, 366.9695978833392, 679.1460097624768, 763.852517869394]","[426.6213684082031, 549.6129150390625, 501.8293762207031, 603.3048095703125]","59-TA
061.81"
464,149.0,"[821.2111994685923, 497.6970028301048, 1049.940452704317, 842.7311765763579]","[888.799560546875, 600.668212890625, 977.4637451171875, 658.6546630859375]","59-V3
305.99"
464,204.0,"[413.48561692150827, 363.30010903661366, 687.6454635479687, 756.5321016440172]","[439.5211181640625, 539.1591796875, 511.06048583984375, 589.79296875]","59-TA
061.81"
465,149.0,"[824.1481505157263, 495.1036259880526, 1054.6544370351073, 838.8970526235786]","[890.6215209960938, 597.0883178710938, 980.0469360351562, 652.9058837890625]","59-V3
305.99"
465,204.0,"[423.87105485989184, 353.2488236052909, 696.6452708634271, 746.3475784020927]","[451.2973937988281, 536.3186645507812, 525.9149169921875, 588.0743408203125]","59-TA
061.81"
466,149.0,"[824.7942203472488, 490.1296345579527, 1054.2572470895955, 833.1214178568558]","[890.3732299804688, 591.1832275390625, 981.3165893554688, 650.068603515625]","59-V3
305.99"
466,204.0,"[428.13716166697964, 344.2054665401689, 700.0643585623695, 738.9334879612792]","[459.8996887207031, 532.1605834960938, 533.732666015625, 580.1847534179688]","59-TA
061.81"
467,204.0,"[439.43536232742815, 337.7318681558742, 711.5178870482272, 729.6973759772411]","[470.26409912109375, 523.3295288085938, 548.8741455078125, 574.2130737304688]","59-TA
061.81"
467,149.0,"[828.4398045063556, 487.94413245631966, 1052.5319406832477, 827.0476930091477]","[893.7685546875, 585.0690307617188, 984.2442626953125, 643.5814819335938]","59-V3
305.99"
468,149.0,"[833.5442519511438, 477.2253571825124, 1048.8294127168806, 816.2951254703003]","[905.202392578125, 577.60205078125, 990.1946411132812, 634.7041625976562]","59-V3
305.99"
468,204.0,"[448.8103395892026, 341.83685611059866, 719.0472422123848, 726.9894550780883]","[487.61529541015625, 518.2586059570312, 558.994873046875, 564.9596557617188]","59-TA
061.81"
469,149.0,"[837.8881624359095, 480.00161857986757, 1041.5711071821813, 815.2245807776925]","[912.2224731445312, 578.7364501953125, 995.0454711914062, 634.0142822265625]","59-V3
305.99"
470,223.0,"[498.460324736474, 390.4739879848927, 697.4629508319952, 705.7882061405647]","[513.397216796875, 508.5403747558594, 584.1820678710938, 558.9130859375]","59-YA
061.81"
470,149.0,"[840.0198366740067, 480.7103418988536, 1028.8152293002804, 812.0186819651162]","[917.648193359375, 571.0480346679688, 1001.591552734375, 626.3260498046875]","59-V3
305.99"
471,223.0,"[508.6481507828945, 386.6118947280256, 701.3966193475061, 696.0779760571936]","[528.5781860351562, 503.0711669921875, 601.7267456054688, 553.4111328125]","59-TA
061.81"
471,149.0,"[847.5344061550807, 492.96594451909135, 1024.1043296148812, 813.9060801496864]","[924.3858032226562, 563.4847412109375, 1008.8340454101562, 622.3077392578125]","59-V3
305.99"
472,204.0,"[514.8245061359797, 306.9065127285618, 761.5402027064853, 692.0811760323087]","[542.22021484375, 496.25799560546875, 619.1500244140625, 546.7178344726562]","59-TA
061.81"
473,204.0,"[533.1028976500041, 298.66696566074165, 777.808376688662, 683.0066610031208]","[560.8292236328125, 489.3661193847656, 633.7501220703125, 539.31884765625]","59-TA
061.81"
474,204.0,"[549.5690983260915, 300.1770838981928, 794.8617465024452, 681.7753586113367]","[579.237060546875, 485.8546142578125, 653.4522705078125, 534.199951171875]","59-A0
6181"
475,204.0,"[546.0690298629304, 329.66122946460735, 782.3534215451739, 691.6695680697949]","[598.28271484375, 483.318603515625, 672.2294311523438, 529.9187622070312]","59-TA
061.81"
476,204.0,"[565.4700131032205, 316.7436076615187, 810.1953248310433, 679.6614988673526]","[615.3812255859375, 485.17041015625, 690.1393432617188, 530.8778076171875]","59-TA
061.81"
476,224.0,"[70.2629981192675, 290.1289124162355, 256.10557108485693, 539.2564107281568]","[89.05913543701172, 393.29290771484375, 137.21051025390625, 425.78912353515625]","59-H1
048.48"
477,204.0,"[592.8227421831559, 312.98749925199957, 831.942558376056, 673.616193021156]","[635.2109375, 478.74005126953125, 704.1900634765625, 523.7195434570312]","59-A4
061.81"
477,224.0,"[97.78345879092548, 290.9553248007251, 280.7228736607495, 532.641234851032]","[110.31436157226562, 388.964111328125, 164.3612823486328, 421.56378173828125]","59-H1
048.48"
478,204.0,"[606.7434364224325, 334.31127212265636, 830.8254991235438, 677.8587027106666]","[655.5800170898438, 467.84674072265625, 727.5992431640625, 517.59228515625]","59-A0
6181"
478,224.0,"[126.44798307712837, 289.6083884815506, 306.1300693821754, 524.1130686942355]","[145.82403564453125, 383.4320068359375, 191.2633056640625, 414.9716491699219]","59-M1
048.48"
479,204.0,"[632.9541367136796, 344.7025138866219, 846.5540093034367, 674.053155053933]","[677.1402587890625, 466.011474609375, 748.1690673828125, 516.1192016601562]","59-TA
061.81"
480,204.0,"[655.6998473426869, 348.3759143509289, 859.7664778117843, 668.1804034377687]","[701.728515625, 466.36279296875, 772.1171264648438, 515.7669677734375]","59-TA
061.81"
480,224.0,"[188.3496415406134, 287.6551944492854, 365.91259156878704, 515.053900641306]","[206.17706298828125, 374.9685974121094, 258.8341064453125, 413.6205139160156]",59VH104848
481,204.0,"[678.4245364123037, 357.49394593130023, 873.1869204373884, 663.9431651389567]","[726.8345336914062, 462.1806640625, 793.858154296875, 510.69464111328125]","59-TA
061.81"
481,224.0,"[221.14241802300558, 283.9714711258904, 395.6160194337838, 507.4761049019331]","[237.2816162109375, 374.1148376464844, 285.2784118652344, 404.81707763671875]","59-H1
048.48"
482,204.0,"[700.3104668996476, 359.5234977836846, 892.8499093156225, 656.4769785300591]","[749.7116088867188, 459.6123046875, 818.0271606445312, 508.37603759765625]","59-TA
061.81"
482,224.0,"[250.48841845701162, 273.8935379295161, 424.6996796813199, 499.2622997298132]","[269.8531494140625, 369.2384948730469, 316.3751220703125, 398.76708984375]","59-H1
048.48"
483,204.0,"[717.4463108222183, 359.6352592566801, 910.9579206232083, 650.0469683126112]","[771.8876953125, 458.5461730957031, 838.6270751953125, 504.4878845214844]",59TY406181
483,224.0,"[281.88682560912775, 272.7232874344043, 451.4839747207328, 495.2860298841687]","[304.4959716796875, 368.6466064453125, 348.5777893066406, 397.6143493652344]","59-H1
048.48"
484,204.0,"[727.7582384458425, 358.03688842018573, 924.8440156622615, 643.5048196661465]","[793.770263671875, 454.9344177246094, 859.9010009765625, 502.3737487792969]","59-TA
061.81"
484,224.0,"[309.5394197048698, 272.3938707180878, 475.0627277621009, 491.8744938140742]","[325.5676574707031, 362.7951965332031, 376.11126708984375, 395.55908203125]","59-H1
048.48"
485,224.0,"[336.22546186240993, 271.52381168436256, 501.5844053120595, 488.2000726555662]","[360.04473876953125, 361.47802734375, 401.67767333984375, 393.1192932128906]",59EN104848
486,224.0,"[361.39164995092256, 272.75170516031676, 524.8226078372195, 486.9009692860384]","[384.04010009765625, 363.364990234375, 426.687744140625, 393.94598388671875]",55LVMN104848
487,224.0,"[384.62473875246377, 268.045695899424, 546.8257411295834, 482.042559321108]","[402.7109375, 361.7457275390625, 446.4051513671875, 392.49554443359375]","59-M0
4848"
488,204.0,"[813.9199420649152, 265.46162906378504, 981.6847493001565, 606.3800476123398]","[851.997802734375, 450.2335510253906, 914.4585571289062, 495.5459289550781]","59-TA
061.81"
